ZNF501|115560_calculated
MED28|80306_calculated
CSTF2T|23283_calculated
VPS37A|137492_calculated
PEX13|5194_calculated
ZNF233|353355_calculated
ZNF572|137209_calculated
ZNF773|374928_calculated
ZNF665|79788_calculated
ZNF599|148103_calculated
ZNF836|162962_calculated
ZNF669|79862_calculated
ZNF222|7673_calculated
ZNF426|79088_calculated
ABHD10|55347_calculated
TSEN15|116461_calculated
LYPLAL1|127018_calculated
EBAG9|9166_calculated
ARSK|153642_calculated
DTWD1|56986_calculated
VRK2|7444_calculated
MRPS31|10240_calculated
MTERF|7978_calculated
THAP9|79725_calculated
THUMPD3|25917_calculated
ASTE1|28990_calculated
MIS12|79003_calculated
KIN|22944_calculated
ZNF271|10778_calculated
C11orf46|120534_calculated
GGPS1|9453_calculated
FAM175B|23172_calculated
TRIM44|54765_calculated
RBM41|55285_calculated
OXNAD1|92106_calculated
C20orf177|63939_calculated
ATG4C|84938_calculated
ERGIC2|51290_calculated
THAP5|168451_calculated
IPO7|10527_calculated
IPO11|51194_calculated
MRPL19|9801_calculated
LARP4|113251_calculated
NEDD1|121441_calculated
INTS2|57508_calculated
CAND1|55832_calculated
NUP160|23279_calculated
ZZZ3|26009_calculated
NARG2|79664_calculated
PIGN|23556_calculated
CNOT6|57472_calculated
RBM12|10137_calculated
ERCC8|1161_calculated
GUF1|60558_calculated
RAD17|5884_calculated
POT1|25913_calculated
ARMC1|55156_calculated
METTL2A|339175_calculated
ORC3|23595_calculated
CDC5L|988_calculated
ASNSD1|54529_calculated
TSN|7247_calculated
FASTKD2|22868_calculated
TOMM70A|9868_calculated
USO1|8615_calculated
DDX18|8886_calculated
CEBPZ|10153_calculated
KTN1|3895_calculated
S100A9|6280_calculated
S100A8|6279_calculated
HK3|3101_calculated
SLC11A1|6556_calculated
MAFB|9935_calculated
C5AR1|728_calculated
IFI30|10437_calculated
SERPINA1|5265_calculated
HCK|3055_calculated
FCER1G|2207_calculated
CD68|968_calculated
LRRC25|126364_calculated
SLC15A3|51296_calculated
NCF1C|654817_calculated
NCF1B|654816_calculated
NCF1|653361_calculated
CD300C|10871_calculated
CD300LB|124599_calculated
LILRA1|11024_calculated
TNFRSF1B|7133_calculated
S100A11|6282_calculated
ADAP2|55803_calculated
SIGLEC7|27036_calculated
SCPEP1|59342_calculated
CDA|978_calculated
PTAFR|5724_calculated
FGR|2268_calculated
NFAM1|150372_calculated
NCF2|4688_calculated
SIRPB1|10326_calculated
SIGLEC9|27180_calculated
MEFV|4210_calculated
NLRP12|91662_calculated
RNASE3|6037_calculated
CLEC11A|6320_calculated
APOC2|344_calculated
CST3|1471_calculated
TREM1|54210_calculated
TCN2|6948_calculated
DYSF|8291_calculated
S100P|6286_calculated
BCL2A1|597_calculated
EMR3|84658_calculated
FCAR|2204_calculated
GPR77|27202_calculated
ARAP3|64411_calculated
CRISPLD2|83716_calculated
STAB1|23166_calculated
CD93|22918_calculated
LY86|9450_calculated
SERPINB6|5269_calculated
IL12RB1|3594_calculated
HAVCR2|84868_calculated
SEMA4A|64218_calculated
NRGN|4900_calculated
NPL|80896_calculated
FCGRT|2217_calculated
CLEC5A|23601_calculated
MGAM|8972_calculated
TYROBP|7305_calculated
C10orf54|64115_calculated
CFP|5199_calculated
LGALS1|3956_calculated
CAPG|822_calculated
LILRA2|11027_calculated
SH3BGRL3|83442_calculated
SPI1|6688_calculated
EFHD2|79180_calculated
ARRB2|409_calculated
VASP|7408_calculated
RGS19|10287_calculated
KIAA1949|170954_calculated
PLP2|5355_calculated
TNNI2|7136_calculated
IFI27L2|83982_calculated
LRP3|4037_calculated
CXCR2|3579_calculated
LGALS12|85329_calculated
GSN|2934_calculated
KIF26B|55083_calculated
CDC42EP3|10602_calculated
COTL1|23406_calculated
PIK3R2|5296_calculated
DOK2|9046_calculated
ZNF385A|25946_calculated
ADAP1|11033_calculated
KCNQ1|3784_calculated
ITGB2|3689_calculated
C1orf38|9473_calculated
CTSZ|1522_calculated
PSTPIP1|9051_calculated
PPM1M|132160_calculated
MVP|9961_calculated
RASSF4|83937_calculated
GRN|2896_calculated
PILRA|29992_calculated
AGTRAP|57085_calculated
KCNE1|3753_calculated
SIGLEC10|89790_calculated
CAMK1|8536_calculated
HTR7|3363_calculated
APOA2|336_calculated
UNC5A|90249_calculated
FAM65B|9750_calculated
KIAA0513|9764_calculated
ITGB7|3695_calculated
PLEC|5339_calculated
AIM1|202_calculated
KCNMB1|3779_calculated
MAST3|23031_calculated
RHBDF2|79651_calculated
PIK3R5|23533_calculated
MICAL1|64780_calculated
ITGAL|3683_calculated
LRG1|116844_calculated
CACNA2D4|93589_calculated
PPARGC1A|10891_calculated
TMEM105|284186_calculated
C17orf55|284185_calculated
ARTN|9048_calculated
PIWIL4|143689_calculated
FUT4|2526_calculated
AIFM3|150209_calculated
CARD9|64170_calculated
COL9A2|1298_calculated
RXFP2|122042_calculated
CCL23|6368_calculated
ALOX5AP|241_calculated
MOSC2|54996_calculated
VENTX|27287_calculated
ADAM8|101_calculated
ROGDI|79641_calculated
GDF15|9518_calculated
ICAM3|3385_calculated
MFSD10|10227_calculated
F12|2161_calculated
NCF4|4689_calculated
PAK6|56924_calculated
TBC1D29|26083_calculated
MICALL2|79778_calculated
HYAL3|8372_calculated
LTC4S|4056_calculated
OSBPL5|114879_calculated
SLC44A4|80736_calculated
TP73|7161_calculated
PTGER1|5731_calculated
LOXHD1|125336_calculated
SPATC1|375686_calculated
EIF5A2|56648_calculated
GALNT6|11226_calculated
APOBEC3C|27350_calculated
SLC35A4|113829_calculated
CD83|9308_calculated
KRT23|25984_calculated
SCARNA18|677765_calculated
PI3|5266_calculated
TGM3|7053_calculated
PRKCD|5580_calculated
PLB1|151056_calculated
STAC3|246329_calculated
GNA14|9630_calculated
SPOCK1|6695_calculated
ATG3|64422_calculated
POLE4|56655_calculated
NDUFB9|4715_calculated
FRAT1|10023_calculated
FRAT2|23401_calculated
C19orf35|374872_calculated
LRP10|26020_calculated
ASL|435_calculated
SORCS2|57537_calculated
MYO7A|4647_calculated
FTL|2512_calculated
CTSD|1509_calculated
SEPN1|57190_calculated
AIFM2|84883_calculated
ANKRD35|148741_calculated
PPPDE2|27351_calculated
RNF135|84282_calculated
ZBTB47|92999_calculated
LPCAT1|79888_calculated
PGCP|10404_calculated
TRPV2|51393_calculated
FLNA|2316_calculated
TLN1|7094_calculated
GCHFR|2644_calculated
CKM|1158_calculated
TMEM104|54868_calculated
PQLC2|54896_calculated
GUSB|2990_calculated
MAN2B1|4125_calculated
C14orf139|79686_calculated
STX3|6809_calculated
SLC22A4|6583_calculated
TLE4|7091_calculated
SMAP2|64744_calculated
ARAP1|116985_calculated
MYO1F|4542_calculated
MAP3K3|4215_calculated
EHBP1L1|254102_calculated
DNASE1L1|1774_calculated
HCLS1|3059_calculated
GPR132|29933_calculated
BIN2|51411_calculated
LAPTM5|7805_calculated
ARHGDIB|397_calculated
DNAJC5|80331_calculated
MYH9|4627_calculated
GBA|2629_calculated
TPP1|1200_calculated
ZDHHC7|55625_calculated
SPG21|51324_calculated
CAPZB|832_calculated
GRB2|2885_calculated
ARPC2|10109_calculated
HS1BP3|64342_calculated
NEU1|4758_calculated
ILK|3611_calculated
MLX|6945_calculated
TKT|7086_calculated
CMIP|80790_calculated
NDST1|3340_calculated
SLCO3A1|28232_calculated
HDAC4|9759_calculated
ATP11A|23250_calculated
MRPL41|64975_calculated
C4orf48|401115_calculated
KIFC2|90990_calculated
FOXH1|8928_calculated
NME3|4832_calculated
COMTD1|118881_calculated
NPEPL1|79716_calculated
ABCA7|10347_calculated
ARHGAP27|201176_calculated
PLXNB2|23654_calculated
NBEAL2|23218_calculated
FGD3|89846_calculated
CAMTA2|23125_calculated
GALNS|2588_calculated
CCDC88B|283234_calculated
GPR35|2859_calculated
PTPN6|5777_calculated
DPEP2|64174_calculated
MIER2|54531_calculated
C14orf80|283643_calculated
SLC16A5|9121_calculated
SSH3|54961_calculated
ARRDC1|92714_calculated
LTB4R|1241_calculated
ADAM15|8751_calculated
CAMKK1|84254_calculated
LPAR2|9170_calculated
UBXN11|91544_calculated
RAB24|53917_calculated
SLC22A18|5002_calculated
TMEM149|79713_calculated
HMHA1|23526_calculated
FMNL1|752_calculated
FAM65A|79567_calculated
UCP2|7351_calculated
MCOLN1|57192_calculated
FAM50A|9130_calculated
STXBP2|6813_calculated
IMPDH1|3614_calculated
ARPC1B|10095_calculated
ABCD1|215_calculated
RNH1|6050_calculated
PRELID1|27166_calculated
MXD3|83463_calculated
CHMP4B|128866_calculated
ARPC4|10093_calculated
OAZ1|4946_calculated
BLOC1S1|2647_calculated
GSTK1|373156_calculated
CHMP2A|27243_calculated
LSM10|84967_calculated
PYCARD|29108_calculated
OCEL1|79629_calculated
JOSD2|126119_calculated
ATP6V0D1|9114_calculated
NADK|65220_calculated
TOM1|10043_calculated
UBTD1|80019_calculated
PKM2|5315_calculated
TMEM120A|83862_calculated
CATSPER1|117144_calculated
ZYX|7791_calculated
RHOG|391_calculated
OGFR|11054_calculated
ITPK1|3705_calculated
SHKBP1|92799_calculated
GNB2|2783_calculated
GNAI2|2771_calculated
PPP1R9B|84687_calculated
RNF166|115992_calculated
WAS|7454_calculated
GPSM3|63940_calculated
GPX1|2876_calculated
UNC93B1|81622_calculated
PCYOX1L|78991_calculated
NEK8|284086_calculated
SLC38A10|124565_calculated
SIGLEC15|284266_calculated
SULT1A1|6817_calculated
TBXAS1|6916_calculated
SIPA1|6494_calculated
SUN2|25777_calculated
ADRBK1|156_calculated
ABTB1|80325_calculated
SASH3|54440_calculated
FAM110A|83541_calculated
LIMD2|80774_calculated
HCG4P6|80868_calculated
?|649853_calculated
ADRM1|11047_calculated
C22orf36|388886_calculated
ATP13A2|23400_calculated
TELO2|9894_calculated
CLCN7|1186_calculated
SLC39A4|55630_calculated
RILP|83547_calculated
PQLC1|80148_calculated
MGAT4B|11282_calculated
CCDC124|115098_calculated
NDUFB7|4713_calculated
C19orf53|28974_calculated
AURKAIP1|54998_calculated
MRPL23|6150_calculated
MRPS34|65993_calculated
DCI|1632_calculated
NSUN5|55695_calculated
TPI1|7167_calculated
ECH1|1891_calculated
FIBP|9158_calculated
GAPDH|2597_calculated
SLC25A1|6576_calculated
CIB1|10519_calculated
LGALS9|3965_calculated
POLR2E|5434_calculated
IDH3G|3421_calculated
TBCB|1155_calculated
NFKBIB|4793_calculated
MAP7D1|55700_calculated
PGP|283871_calculated
GALK1|2584_calculated
FAM173A|65990_calculated
EPN1|29924_calculated
ARHGDIA|396_calculated
ATP6V0C|527_calculated
TBC1D24|57465_calculated
PFN1|5216_calculated
RAB1B|81876_calculated
CAPNS1|826_calculated
TAF10|6881_calculated
CLTB|1212_calculated
POLR2L|5441_calculated
UQCR11|10975_calculated
SERF2|10169_calculated
TRAPPC1|58485_calculated
SNAPC2|6618_calculated
PLSCR3|57048_calculated
TGFB1|7040_calculated
TICAM1|148022_calculated
CD37|951_calculated
POLD4|57804_calculated
REEP4|80346_calculated
C7orf59|389541_calculated
C6orf1|221491_calculated
FLOT2|2319_calculated
CAPN1|823_calculated
ABHD8|79575_calculated
TMEM8A|58986_calculated
RNPEPL1|57140_calculated
C9orf167|54863_calculated
ZNF296|162979_calculated
MNT|4335_calculated
MBD6|114785_calculated
ZDHHC18|84243_calculated
DENND1C|79958_calculated
CNPY3|10695_calculated
P2RX4|5025_calculated
PKN1|5585_calculated
GRK6|2870_calculated
TNIP1|10318_calculated
BRMS1|25855_calculated
SART1|9092_calculated
RAC2|5880_calculated
SLC9A3R1|9368_calculated
STX5|6811_calculated
ACTR1A|10121_calculated
NKIRAS2|28511_calculated
NAT15|79903_calculated
TMEM189|387521_calculated
ANXA11|311_calculated
ATP6AP1|537_calculated
ALDOA|226_calculated
ZNF319|57567_calculated
VPS18|57617_calculated
IRAK1|3654_calculated
COASY|80347_calculated
AKT1|207_calculated
CARD10|29775_calculated
EGLN2|112398_calculated
ZMAT5|55954_calculated
CABP7|164633_calculated
TBC1D10B|26000_calculated
PLOD3|8985_calculated
PLA2G15|23659_calculated
LIMK1|3984_calculated
ESRRA|2101_calculated
TOLLIP|54472_calculated
CSK|1445_calculated
SH3BP1|23616_calculated
NAGPA|51172_calculated
ALDH16A1|126133_calculated
ARF1|375_calculated
NAPA|8775_calculated
PPP1CA|5499_calculated
AP2A1|160_calculated
MTMR14|64419_calculated
MKL1|57591_calculated
C7orf27|221927_calculated
STRN4|29888_calculated
PPP1R12C|54776_calculated
RABGGTA|5875_calculated
TNIP2|79155_calculated
MED15|51586_calculated
PLEKHM2|23207_calculated
ARHGEF1|9138_calculated
SIRT7|51547_calculated
HGS|9146_calculated
NDOR1|27158_calculated
PNPLA2|57104_calculated
ARHGAP4|393_calculated
DGKZ|8525_calculated
FHOD1|29109_calculated
MAP4K2|5871_calculated
FLYWCH1|84256_calculated
VILL|50853_calculated
C1orf127|148345_calculated
PARVG|64098_calculated
DEF6|50619_calculated
STK11IP|114790_calculated
PNKP|11284_calculated
WDR8|49856_calculated
EDEM2|55741_calculated
RASA3|22821_calculated
DGKD|8527_calculated
AP2A2|161_calculated
FLII|2314_calculated
GAK|2580_calculated
EXOC3|11336_calculated
KIF21B|23046_calculated
ZC3H12D|340152_calculated
GRIN2C|2905_calculated
ITIH4|3700_calculated
CYB561D2|11068_calculated
FAM131A|131408_calculated
CCDC153|283152_calculated
SLC22A18AS|5003_calculated
FAT2|2196_calculated
NHS|4810_calculated
STAT6|6778_calculated
TRIM26|7726_calculated
KLF13|51621_calculated
PTPRVP|148713_calculated
RNF207|388591_calculated
ZNF394|84124_calculated
MYH11|4629_calculated
NDE1|54820_calculated
CDK11B|984_calculated
CDK11A|728642_calculated
MAFG|4097_calculated
PLEKHN1|84069_calculated
TRPV6|55503_calculated
PRSS30P|124221_calculated
LGALS9C|654346_calculated
IL17B|27190_calculated
TXNRD2|10587_calculated
TBC1D22A|25771_calculated
INPP5K|51763_calculated
XPO6|23214_calculated
WWP2|11060_calculated
NPLOC4|55666_calculated
PCSK7|9159_calculated
UPF1|5976_calculated
RNF40|9810_calculated
VAC14|55697_calculated
ASCC2|84164_calculated
HPS1|3257_calculated
TOMM40L|84134_calculated
NR1I3|9970_calculated
DUS2L|54920_calculated
SNX17|9784_calculated
SARS|6301_calculated
PTK2B|2185_calculated
FES|2242_calculated
C17orf103|256302_calculated
BATF|10538_calculated
CRTAP|10491_calculated
IRF5|3663_calculated
PPM1F|9647_calculated
PSD4|23550_calculated
STK10|6793_calculated
ARHGAP9|64333_calculated
TAPBPL|55080_calculated
